user_id,churn_probability,uplift_score,segment,clv_proxy,scored_at,clv_threshold,is_vip,recommended_action,action_cost,expected_clv_saved,roi,targeted
CUST_01060,0.109,-0.0081,Sure_Thing,487.16,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01061,0.1024,0.3977,Sure_Thing,7936.62,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,323.21,0.0,False
CUST_01062,0.244,-0.1706,Sleeping_Dog,1763.43,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01063,0.2931,-0.1434,Sleeping_Dog,557.23,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01064,0.1544,-0.429,Sleeping_Dog,742.14,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01065,0.5251,-0.2901,Sleeping_Dog,2079.39,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01066,0.1058,-0.2692,Sleeping_Dog,952.83,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01067,0.5353,-0.1424,Sleeping_Dog,2121.79,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01068,0.6018,-0.044,Lost_Cause,4756.68,2026-04-02T00:56:15.490722,3527.9975,True,Escalate CS,30,0.0,0.0,False
CUST_01069,0.1746,-0.5208,Sleeping_Dog,1005.62,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01070,0.6617,0.6075,Persuadable,96.37,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,38.74,3.87,False
CUST_01071,0.6213,-0.2232,Sleeping_Dog,60.73,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01072,0.1289,-0.0933,Sure_Thing,1248.12,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01073,0.7135,0.2999,Persuadable,623.88,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,133.5,13.35,False
CUST_01074,0.5184,0.1384,Sure_Thing,10.55,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.76,0.0,False
CUST_01075,0.2446,0.4425,Sure_Thing,5487.79,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,593.97,0.0,False
CUST_01076,0.133,-0.4278,Sleeping_Dog,1472.51,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01077,0.4747,0.505,Sure_Thing,4419.65,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,1059.49,0.0,False
CUST_01078,0.1219,-0.169,Sleeping_Dog,4513.84,2026-04-02T00:56:15.490722,3527.9975,True,SUPPRESS,0,0.0,0.0,False
CUST_01079,0.6541,0.4307,Persuadable,150.15,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,42.3,4.23,False
CUST_01080,0.1058,-0.0687,Sure_Thing,595.83,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01081,0.6395,0.4111,Persuadable,4467.77,2026-04-02T00:56:15.490722,3527.9975,True,Voucher 20% + CS Call,50,1174.57,23.49,False
CUST_01082,0.1323,0.2298,Sure_Thing,0.0,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01083,0.7001,-0.055,Lost_Cause,114.1,2026-04-02T00:56:15.490722,3527.9975,False,Escalate CS,30,0.0,0.0,False
CUST_01084,0.1079,-0.1766,Sleeping_Dog,993.3,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01085,0.6142,0.5504,Persuadable,873.18,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,295.18,29.52,True
CUST_01086,0.6751,-0.1541,Sleeping_Dog,960.39,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01087,0.3666,-0.0267,Sure_Thing,2682.57,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01088,0.6446,0.7633,Persuadable,1532.31,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,753.93,75.39,True
CUST_01089,0.5604,0.6037,Persuadable,1062.92,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,359.6,35.96,True
CUST_01090,0.3983,0.0351,Sure_Thing,5571.65,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,77.89,0.0,False
CUST_01091,0.3146,-0.0499,Sure_Thing,2169.1,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01092,0.1136,0.0053,Sure_Thing,4459.54,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,2.68,0.0,False
CUST_01093,0.1329,0.3937,Sure_Thing,7060.26,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,369.41,0.0,False
CUST_01094,0.165,0.0858,Sure_Thing,2772.33,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,39.25,0.0,False
CUST_01095,0.73,0.4541,Persuadable,40.28,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,13.35,1.34,False
CUST_01096,0.4303,0.625,Sure_Thing,507.59,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,136.51,0.0,False
CUST_01097,0.4054,-0.4086,Sleeping_Dog,2094.81,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01098,0.2808,-0.2791,Sleeping_Dog,5949.75,2026-04-02T00:56:15.490722,3527.9975,True,SUPPRESS,0,0.0,0.0,False
CUST_01099,0.4147,0.2402,Sure_Thing,216.17,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,21.53,0.0,False
CUST_01100,0.3174,-0.0172,Sure_Thing,303.89,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01101,0.2682,-0.2162,Sleeping_Dog,397.76,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01102,0.6034,-0.0042,Lost_Cause,126.11,2026-04-02T00:56:15.490722,3527.9975,False,Escalate CS,30,0.0,0.0,False
CUST_01103,0.4303,0.2843,Sure_Thing,5535.34,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,677.16,0.0,False
CUST_01104,0.109,-0.3511,Sleeping_Dog,819.88,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01105,0.6649,0.1916,Lost_Cause,692.19,2026-04-02T00:56:15.490722,3527.9975,False,Escalate CS,30,88.18,2.94,False
CUST_01106,0.1726,0.1541,Sure_Thing,6155.3,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,163.72,0.0,False
CUST_01107,0.1058,-0.2372,Sleeping_Dog,1618.35,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01108,0.1079,-0.1722,Sleeping_Dog,1654.08,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01109,0.2616,0.0743,Sure_Thing,2008.29,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,39.03,0.0,False
CUST_01110,0.1102,-0.2195,Sleeping_Dog,2384.75,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01111,0.6913,0.1804,Lost_Cause,309.76,2026-04-02T00:56:15.490722,3527.9975,False,Escalate CS,30,38.63,1.29,False
CUST_01112,0.1146,-0.1303,Sleeping_Dog,6206.04,2026-04-02T00:56:15.490722,3527.9975,True,SUPPRESS,0,0.0,0.0,False
CUST_01113,0.5515,0.0021,Sure_Thing,2764.92,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,3.2,0.0,False
CUST_01114,0.6117,0.2391,Persuadable,3050.57,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,446.17,44.62,True
CUST_01115,0.1146,-0.5638,Sleeping_Dog,2145.68,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01116,0.1654,-0.2813,Sleeping_Dog,890.95,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01117,0.154,-0.0642,Sure_Thing,4491.38,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,0.0,0.0,False
CUST_01118,0.5389,0.0732,Sure_Thing,4895.51,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,193.12,0.0,False
CUST_01119,0.1116,-0.0537,Sure_Thing,4086.42,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,0.0,0.0,False
CUST_01120,0.4062,0.1386,Sure_Thing,1422.43,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,80.08,0.0,False
CUST_01121,0.2034,-0.1025,Sleeping_Dog,4097.16,2026-04-02T00:56:15.490722,3527.9975,True,SUPPRESS,0,0.0,0.0,False
CUST_01122,0.3901,-0.4441,Sleeping_Dog,848.87,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01123,0.1788,-0.0121,Sure_Thing,1549.04,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01124,0.3409,-0.5158,Sleeping_Dog,547.43,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01125,0.6063,0.388,Persuadable,4177.68,2026-04-02T00:56:15.490722,3527.9975,True,Voucher 20% + CS Call,50,982.78,19.66,False
CUST_01126,0.6233,0.1858,Lost_Cause,476.48,2026-04-02T00:56:15.490722,3527.9975,False,Escalate CS,30,55.18,1.84,False
CUST_01127,0.1707,0.0186,Sure_Thing,1469.89,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,4.67,0.0,False
CUST_01128,0.2811,-0.0192,Sure_Thing,510.88,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01129,0.5011,-0.2635,Sleeping_Dog,3785.07,2026-04-02T00:56:15.490722,3527.9975,True,SUPPRESS,0,0.0,0.0,False
CUST_01130,0.1058,-0.0196,Sure_Thing,496.65,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01131,0.4305,0.5434,Sure_Thing,878.27,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,205.46,0.0,False
CUST_01132,0.7075,0.3279,Persuadable,1039.18,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,241.08,24.11,False
CUST_01133,0.3023,0.1049,Sure_Thing,32.23,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,1.02,0.0,False
CUST_01134,0.5138,0.1593,Sure_Thing,1993.38,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,163.15,0.0,False
CUST_01135,0.0981,0.5186,Sure_Thing,8219.79,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,418.18,0.0,False
CUST_01136,0.1058,-0.1744,Sleeping_Dog,1190.36,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01137,0.1058,-0.2845,Sleeping_Dog,1376.86,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01138,0.3399,0.1801,Sure_Thing,663.07,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,40.59,0.0,False
CUST_01139,0.111,0.0371,Sure_Thing,213.41,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.88,0.0,False
CUST_01140,0.1412,0.4843,Sure_Thing,1078.77,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,73.77,0.0,False
CUST_01141,0.2261,0.2107,Sure_Thing,84.3,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,4.02,0.0,False
CUST_01142,0.5154,0.4373,Persuadable,710.69,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,160.18,16.02,False
CUST_01143,0.3561,0.1639,Sure_Thing,1018.09,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,59.42,0.0,False
CUST_01144,0.6398,-0.2382,Sleeping_Dog,17.77,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01145,0.4889,-0.0034,Sure_Thing,2254.25,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01146,0.1328,-0.4835,Sleeping_Dog,1036.85,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01147,0.4706,-0.0614,Sure_Thing,127.88,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01148,0.7234,0.4146,Persuadable,131.27,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,39.37,3.94,False
CUST_01149,0.6395,-0.0316,Lost_Cause,1079.79,2026-04-02T00:56:15.490722,3527.9975,False,Escalate CS,30,0.0,0.0,False
CUST_01150,0.434,-0.5769,Sleeping_Dog,1637.9,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01151,0.4945,0.1384,Sure_Thing,9.43,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.65,0.0,False
CUST_01152,0.3714,-0.6137,Sleeping_Dog,324.1,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01153,0.1484,-0.137,Sleeping_Dog,3346.25,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01154,0.1079,-0.4156,Sleeping_Dog,1114.04,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01155,0.1146,-0.1347,Sleeping_Dog,5190.11,2026-04-02T00:56:15.490722,3527.9975,True,SUPPRESS,0,0.0,0.0,False
CUST_01156,0.1058,-0.1236,Sleeping_Dog,987.08,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01157,0.1936,0.6001,Sure_Thing,5842.32,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,678.76,0.0,False
CUST_01158,0.3065,0.4763,Sure_Thing,5386.13,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,786.3,0.0,False
CUST_01159,0.6944,-0.1419,Sleeping_Dog,168.04,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01160,0.5759,0.2122,Sure_Thing,2229.13,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,272.41,0.0,False
CUST_01161,0.6398,0.3726,Persuadable,15.68,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,3.74,0.37,False
CUST_01162,0.2193,-0.0457,Sure_Thing,4918.1,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,0.0,0.0,False
CUST_01163,0.5799,0.107,Sure_Thing,971.45,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,60.28,0.0,False
CUST_01164,0.1146,-0.0788,Sure_Thing,5750.21,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,0.0,0.0,False
CUST_01165,0.109,0.064,Sure_Thing,491.15,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,3.43,0.0,False
CUST_01166,0.4746,-0.3964,Sleeping_Dog,236.62,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01167,0.1963,-0.4257,Sleeping_Dog,1247.42,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01168,0.1232,0.2551,Sure_Thing,9.82,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.31,0.0,False
CUST_01169,0.1664,-0.2525,Sleeping_Dog,2969.23,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01170,0.0989,0.385,Sure_Thing,7982.28,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,303.94,0.0,False
CUST_01171,0.3546,0.363,Sure_Thing,5518.28,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,710.31,0.0,False
CUST_01172,0.6001,0.4947,Persuadable,3120.15,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,926.28,92.63,True
CUST_01173,0.5746,0.3726,Persuadable,9.93,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,2.13,0.21,False
CUST_01174,0.192,-0.3337,Sleeping_Dog,721.65,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01175,0.5235,0.5233,Persuadable,955.82,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,261.84,26.18,False
CUST_01176,0.7135,0.8402,Persuadable,573.81,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,343.99,34.4,True
CUST_01177,0.1174,0.0577,Sure_Thing,3517.34,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,23.83,0.0,False
CUST_01178,0.6463,0.6244,Persuadable,1456.83,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,587.9,58.79,True
CUST_01179,0.5899,0.2976,Persuadable,3863.31,2026-04-02T00:56:15.490722,3527.9975,True,Voucher 20% + CS Call,50,678.22,13.56,False
CUST_01180,0.1146,-0.5555,Sleeping_Dog,1921.87,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01181,0.4244,-0.1453,Sleeping_Dog,1179.96,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01182,0.4469,0.0184,Sure_Thing,3140.9,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,25.83,0.0,False
CUST_01183,0.3693,-0.3021,Sleeping_Dog,4781.97,2026-04-02T00:56:15.490722,3527.9975,True,SUPPRESS,0,0.0,0.0,False
CUST_01184,0.5527,0.1647,Sure_Thing,1421.53,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,129.4,0.0,False
CUST_01185,0.5152,0.0696,Sure_Thing,30.08,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,1.08,0.0,False
CUST_01186,0.1442,-0.0404,Sure_Thing,3419.79,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01187,0.1655,0.5016,Sure_Thing,7310.58,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,606.89,0.0,False
CUST_01188,0.4593,0.0551,Sure_Thing,3433.89,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,86.9,0.0,False
CUST_01189,0.6962,0.3145,Persuadable,192.56,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,42.16,4.22,False
CUST_01190,0.4605,0.4542,Sure_Thing,3787.58,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,792.21,0.0,False
CUST_01191,0.1197,0.0047,Sure_Thing,2420.98,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,1.36,0.0,False
CUST_01192,0.7135,0.3843,Persuadable,519.27,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,142.38,14.24,False
CUST_01193,0.1091,-0.0248,Sure_Thing,3437.17,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01194,0.4694,-0.4663,Sleeping_Dog,714.42,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01195,0.4362,0.3928,Sure_Thing,1199.38,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,205.5,0.0,False
CUST_01196,0.125,-0.041,Sure_Thing,5455.69,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,0.0,0.0,False
CUST_01197,0.3405,-0.0715,Sure_Thing,319.55,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01198,0.1058,-0.349,Sleeping_Dog,824.81,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01199,0.5362,0.7671,Persuadable,1274.01,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,524.02,52.4,True
CUST_01200,0.3251,0.3571,Sure_Thing,3678.58,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,427.06,0.0,False
CUST_01201,0.404,-0.5891,Sleeping_Dog,564.6,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01202,0.3833,-0.2577,Sleeping_Dog,4777.8,2026-04-02T00:56:15.490722,3527.9975,True,SUPPRESS,0,0.0,0.0,False
CUST_01203,0.1102,-0.3032,Sleeping_Dog,1480.38,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01204,0.3912,0.1349,Sure_Thing,443.23,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,23.39,0.0,False
CUST_01205,0.73,0.6021,Persuadable,37.45,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,16.46,1.65,False
CUST_01206,0.6658,0.3024,Persuadable,145.65,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,29.32,2.93,False
CUST_01207,0.2889,0.4935,Sure_Thing,514.31,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,73.33,0.0,False
CUST_01208,0.73,0.4541,Persuadable,40.12,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,13.3,1.33,False
CUST_01209,0.2783,0.1334,Sure_Thing,5161.78,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,191.63,0.0,False
CUST_01210,0.6015,0.6959,Persuadable,1085.78,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,454.49,45.45,True
CUST_01211,0.3886,0.2973,Sure_Thing,679.07,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,78.45,0.0,False
CUST_01212,0.6201,0.5311,Persuadable,456.18,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,150.24,15.02,False
CUST_01213,0.1058,-0.0577,Sure_Thing,1392.47,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01214,0.6459,0.0202,Lost_Cause,1455.83,2026-04-02T00:56:15.490722,3527.9975,False,Escalate CS,30,18.99,0.63,False
CUST_01215,0.6893,-0.1093,Sleeping_Dog,187.54,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01216,0.1058,-0.2012,Sleeping_Dog,1070.77,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01217,0.1305,-0.1857,Sleeping_Dog,1423.83,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01218,0.5459,-0.2402,Sleeping_Dog,2191.25,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01219,0.2429,0.2901,Sure_Thing,4232.19,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,298.22,0.0,False
CUST_01220,0.3799,0.6546,Sure_Thing,1049.47,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,260.98,0.0,False
CUST_01221,0.3683,-0.0297,Sure_Thing,171.09,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01222,0.1146,0.6164,Sure_Thing,4379.32,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,309.35,0.0,False
CUST_01223,0.6945,0.047,Lost_Cause,95.57,2026-04-02T00:56:15.490722,3527.9975,False,Escalate CS,30,3.12,0.1,False
CUST_01224,0.6312,0.1118,Lost_Cause,22.92,2026-04-02T00:56:15.490722,3527.9975,False,Escalate CS,30,1.62,0.05,False
CUST_01225,0.542,-0.3677,Sleeping_Dog,762.54,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01226,0.1079,-0.2171,Sleeping_Dog,1804.98,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01227,0.1573,0.0433,Sure_Thing,2729.66,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,18.59,0.0,False
CUST_01228,0.5721,-0.0011,Sure_Thing,4750.4,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,0.0,0.0,False
CUST_01229,0.1146,0.0427,Sure_Thing,4653.02,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,22.77,0.0,False
CUST_01230,0.5276,0.0045,Sure_Thing,3933.75,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,9.34,0.0,False
CUST_01231,0.3135,0.2942,Sure_Thing,1332.0,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,122.85,0.0,False
CUST_01232,0.5487,0.1678,Sure_Thing,2491.03,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,229.35,0.0,False
CUST_01233,0.1102,-0.2755,Sleeping_Dog,1662.15,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01234,0.4313,0.1901,Sure_Thing,5720.71,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,469.04,0.0,False
CUST_01235,0.198,0.4967,Sure_Thing,5968.7,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,587.0,0.0,False
CUST_01236,0.6945,-0.2473,Sleeping_Dog,171.3,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01237,0.111,-0.1207,Sleeping_Dog,250.9,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01238,0.6655,0.4371,Persuadable,1439.25,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,418.66,41.87,True
CUST_01239,0.493,-0.0201,Sure_Thing,126.45,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01240,0.2038,-0.1876,Sleeping_Dog,515.72,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01241,0.2324,0.141,Sure_Thing,1827.53,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,59.89,0.0,False
CUST_01242,0.4176,-0.0802,Sure_Thing,600.74,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01243,0.5971,-0.2327,Sleeping_Dog,22.65,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01244,0.3338,0.0059,Sure_Thing,271.22,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.53,0.0,False
CUST_01245,0.6124,-0.3357,Sleeping_Dog,2029.03,2026-04-02T00:56:15.490722,3527.9975,False,SUPPRESS,0,0.0,0.0,False
CUST_01246,0.5206,0.1269,Sure_Thing,4628.05,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,305.75,0.0,False
CUST_01247,0.1631,0.2573,Sure_Thing,1951.73,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,81.91,0.0,False
CUST_01248,0.6776,0.3197,Persuadable,905.62,2026-04-02T00:56:15.490722,3527.9975,False,Email Voucher 10%,10,196.18,19.62,False
CUST_01249,0.5971,-0.0826,Sure_Thing,22.52,2026-04-02T00:56:15.490722,3527.9975,False,No Action,0,0.0,0.0,False
CUST_01250,0.2545,0.0071,Sure_Thing,5643.57,2026-04-02T00:56:15.490722,3527.9975,True,No Action,0,10.2,0.0,False
